id,indexed_date,language,media_name,media_url,publish_date,title,url
3ec4da29bc8836cb8a8834aac0421e6caf91d8ae5f7ecfbf42fefa18e05fd88c,2023-12-07 03:02:55,en,legit.ng,legit.ng,2023-12-05,Crunch time for EU-Mercosur deal at Rio summit,https://www.legit.ng/business-economy/economy/1567015-crunch-time-eu-mercosur-deal-rio-summit/
7dfade1b6c0be5f7564f568cdae121c93d7fd3d64664c1659081036600a1b0fb,2023-12-07 02:23:44,en,tribuneonlineng.com,tribuneonlineng.com,2023-12-05,"Protesters rally against Kano, Zamfara, Plateau Appeal Court judgrments in Abuja",https://tribuneonlineng.com/protesters-rally-against-kano-zamfara-plateau-appeal-court-judgrments-in-abuja/
b24c8d5d379b5fb528da2dfc6f627312135ceb655c36a332f7039609672f3ad3,2023-12-08 02:30:20,en,punchng.com,punchng.com,2023-12-05,COP28: Tinubu returns to Abuja from Dubai,https://punchng.com/cop28-tinubu-returns-to-abuja-from-dubai/
27b77a6202ba6899b122b58fde2caab79b0862a4d078a5fccbdce2d33cc2dc55,2023-12-07 02:41:23,sw,leadership.ng,leadership.ng,2023-12-05,Taron COP28: Ba Sharholiya Ce Ta Kai Tinubu Da Tawagarsa Dubai ba,https://hausa.leadership.ng/taron-cop28-ba-sharholiya-ce-ta-kai-tinubu-da-tawagarsa-dubai-ba-ministan-yada-labarai/
2d6ee5b21e87f0b3ea80cc50caac682d154b88a3f3528d56d272942180b16eab,2023-12-06 03:33:34,en,raypower.fm,raypower.fm,2023-12-05,"COP28: FG, UAE SET UP HUMANITARIAN RESPONSE STATIONS ACROSS NIGERIA",https://raypower.fm/cop28-fg-uae-set-up-humanitarian-response-stations-across-nigeria/
0cc524c9c2161e60f53afcbd04d080d931506c7aff78eba75b057c961e7390a5,2023-12-07 03:03:30,id,legit.ng,legit.ng,2023-12-05,"Sojoji sun nemi ‘hambarar’ da gwamnati, Shugaban kasar G/Bissau ya rufe Majalisa",https://hausa.legit.ng/duniya/1567033-shugaban-kasa-ya-ruguza-majalisa-da-aka-yi-sabon-yunkurin-juyin-mulki-a-afrika/
434ff5844416972c228e7e12cd2b6787fa1ff7f586a0ee1f1b5a7e87e8084b0f,2023-12-07 02:23:40,en,tribuneonlineng.com,tribuneonlineng.com,2023-12-05,UK Home Secretary in Rwanda to seal new asylum treaty,https://tribuneonlineng.com/uk-home-secretary-in-rwanda-to-seal-new-asylum-treaty/
5e2f49a3ce0ccc1e5b629c45e69500898bc9b425b9732b5c53b68852c597f4f7,2023-12-07 03:47:24,en,gistmania.com,gistmania.com,2023-12-05,"Man Arrested For Allegedly molesting His brother Neigbour's Daughters Aged 5, 8, 10 In Nasarawa","https://www.gistmania.com/talk/topic,580229.0.html"
9c73215ef0c65bda8ebb3129f06a05d377dbb0c3208179659ded6184bedfa5a2,2023-12-07 06:04:24,en,nairaland.com,nairaland.com,2023-12-05,Atiku: Tinubu Turned COP28 Dubai Summit Into ‘Owambe’ Jamboree,https://www.nairaland.com/7931335/atiku-tinubu-turned-cop28-dubai
61cce7f81efb5febd7923f7077856ddce5bb6f716303e7fe77dd805235c86c30,2023-12-07 02:37:57,en,leadership.ng,leadership.ng,2023-12-05,"Afforestation: Niger Seeks Partnership With NDDC, Others",https://leadership.ng/afforestation-niger-seeks-partnership-with-nddc-others/
3302d0032d464f470c1afa917fd6b413d93f3b7d8a9e612a1de69d3902d04581,2023-12-07 02:41:22,id,leadership.ng,leadership.ng,2023-12-05,An Bayyana Rawar Da Kasar Sin Ta Taka Kan Sauyin Yanayi Yayin Taron COP28,https://hausa.leadership.ng/an-bayyana-rawar-da-kasar-sin-ta-taka-kan-sauyin-yanayi-yayin-taron-cop28/
478535a356dff091763881e5be26e3db3a76c3c6ddf43204777be5e2f5557d64,2024-02-13 01:31:25.758549,en,championnews.com.ng,championnews.com.ng,2023-12-05,Shock as Nigerian Army admits bombing that killed 30 villagers in error – Kaduna govt,https://championnews.com.ng/shock-as-nigerian-army-admits-bombing-that-killed-30-villagers-in-error-kaduna-govt/
e1d0f1adda2cb09e725961915cba0f72d24cd65526e5f3064f1e21d5e93b67d2,2023-12-07 05:04:24,en,punchng.com,punchng.com,2023-12-05,Nasarawa police arrest two for starving family member to death,https://punchng.com/nasarawa-police-arrest-two-for-starving-family-member-to-death/
f655f7e93c8afada07253f1e69e147a9d13c0130f4a2eb4be695a83018845469,2023-12-08 09:18:55,en,dataphyte.com,dataphyte.com,2023-12-05,"COP 28: Partners, Participants and Parties at the Party",https://www.dataphyte.com/editorial/data-dive/cop-28-partners-participants-and-parties-at-the-party/?utm_source=rss&utm_medium=rss&utm_campaign=cop-28-partners-participants-and-parties-at-the-party
